country,year,disaster_type,exports_goods_services_gdp_pct,gdp_current_usd,gdp_growth_pct,gdp_per_capita_current_usd,imports_goods_services_gdp_pct,inflation_consumer_prices_pct,trade_gdp_pct,current_account_balance_gdp_pct,external_debt_stocks_gni_pct,fdi_net_inflows_gdp_pct,Gini index,life_expectancy_birth_female_yrs,life_expectancy_birth_male_yrs,life_expectancy_birth_total_yrs,population_growth_annual_pct,poverty_headcount_ratio_3ppp_pct,unemployment_total_pct_labor_force_social,urban_population_pct_total,total_exports_usd,total_exports_tonnes,total_imports_usd,total_imports_tonnes,total_production_tonnes,avg_yield_kg_ha,total_livestock_head,num_disasters,total_deaths,total_affected,total_homeless,total_damage_adjusted_usd,avg_magnitude,employment_to_pop_ratio_female,employment_to_pop_ratio_male,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",employment_to_pop_ratio_1524_female,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",employment_to_pop_ratio_1524_male,employment_to_pop_ratio_1524_total,Unemployment with advanced education (% of total labor force with advanced education),unemployment_advanced_education_female,unemployment_advanced_education_male,unemployment_basic_education,unemployment_basic_education_female,unemployment_basic_education_male,unemployment_female,unemployment_male,"Unemployment, total (% of total labor force) (modeled ILO estimate)",unemployment_youth_female,unemployment_youth_male,unemployment_youth_total,rural_population,total_population,population_female,population_male,urban_population,urbanization_pct,exports_goods_services_gdp_pct_imputed,gdp_current_usd_imputed,gdp_growth_pct_imputed,gdp_per_capita_current_usd_imputed,imports_goods_services_gdp_pct_imputed,inflation_consumer_prices_pct_imputed,trade_gdp_pct_imputed,current_account_balance_gdp_pct_imputed,external_debt_stocks_gni_pct_imputed,fdi_net_inflows_gdp_pct_imputed,Gini index_imputed,life_expectancy_birth_female_yrs_imputed,life_expectancy_birth_male_yrs_imputed,life_expectancy_birth_total_yrs_imputed,population_growth_annual_pct_imputed,poverty_headcount_ratio_3ppp_pct_imputed,unemployment_total_pct_labor_force_social_imputed,urban_population_pct_total_imputed,total_exports_usd_imputed,total_exports_tonnes_imputed,total_imports_usd_imputed,total_imports_tonnes_imputed,total_production_tonnes_imputed,avg_yield_kg_ha_imputed,total_livestock_head_imputed,num_disasters_imputed,total_deaths_imputed,total_affected_imputed,total_homeless_imputed,total_damage_adjusted_usd_imputed,avg_magnitude_imputed,employment_to_pop_ratio_female_imputed,employment_to_pop_ratio_male_imputed,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)_imputed",employment_to_pop_ratio_1524_female_imputed,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)_imputed",employment_to_pop_ratio_1524_male_imputed,employment_to_pop_ratio_1524_total_imputed,Unemployment with advanced education (% of total labor force with advanced education)_imputed,unemployment_advanced_education_female_imputed,unemployment_advanced_education_male_imputed,unemployment_basic_education_imputed,unemployment_basic_education_female_imputed,unemployment_basic_education_male_imputed,unemployment_female_imputed,unemployment_male_imputed,"Unemployment, total (% of total labor force) (modeled ILO estimate)_imputed",unemployment_youth_female_imputed,unemployment_youth_male_imputed,unemployment_youth_total_imputed,rural_population_imputed,total_population_imputed,population_female_imputed,population_male_imputed,urban_population_imputed,urbanization_pct_imputed,trade_dependency_index,resilience_score,gdp_growth_pct_lag1,gdp_growth_pct_lag2,trade_gdp_pct_lag1,trade_gdp_pct_lag2,inflation_consumer_prices_pct_lag1,inflation_consumer_prices_pct_lag2,poverty_headcount_ratio_3ppp_pct_lag1,poverty_headcount_ratio_3ppp_pct_lag2,exports_imports_ratio,gdp_per_capita_growth,trade_balance_gdp_pct
France,2017,Wildfire,32.311834044929,2588868323334.71,2.08361485997399,38687.1626407164,33.0840141110421,1.03228275064662,65.3958481559711,0.0,26.18353610521824,1.68928072199317,31.6,85.7,79.6,82.5756097560976,0.29020211635109,0.0,9.409,80.18,0.0,0.024,0.0,0.025,225804490.96,15558.340476190477,41639557.0,1.0,0.0,12000.0,0.0,0.0,72.0,45.881,54.626,24.668,24.599,29.442,29.325,27.103,5.224,5.441,4.978,16.934,16.172,17.546,9.372,9.442,9.409,21.73,23.237,22.572,12879012.0,65284776.0,33679217.0,31605558.0,52100536.0,79.80503142110804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3958481559711,0.055018341363664826,2.08361485997399,2.08361485997399,65.3958481559711,65.3958481559711,1.03228275064662,1.03228275064662,0.0,0.0,0.976660024883275,0.0,-0.7721800661131013
France,2018,Extreme temperature,32.9179818922164,2781576320884.39,1.64590872395887,41418.1766484844,33.8842788890102,1.85081508315502,66.8022607812266,0.0,26.18353610521824,2.78594184568695,32.4,85.8,79.7,82.6756097560976,0.358494581816163,0.0,9.018,80.444,96.0,0.024,100.0,0.025,211114166.89,15052.12,42852068.0,2.0,3.0,0.0,0.0,0.0,38.0,46.211,54.797,25.632,25.579,30.711,30.607,28.224,5.435,5.431,5.438,15.93,15.606,16.183,9.056,8.982,9.018,20.005,21.696,20.953,12756906.0,65519543.0,33798505.0,31721037.0,52476365.0,80.09269081745579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8022607812266,0.06477286201960947,2.08361485997399,2.08361485997399,65.3958481559711,65.3958481559711,1.03228275064662,1.03228275064662,0.0,0.0,0.9714824388041737,7.05922538990682,-0.966296996793794
France,2018,Flood,32.9179818922164,2781576320884.39,1.64590872395887,41418.1766484844,33.8842788890102,1.85081508315502,66.8022607812266,0.0,26.18353610521824,2.78594184568695,32.4,85.8,79.7,82.6756097560976,0.358494581816163,0.0,9.018,80.444,96.0,0.024,100.0,0.025,211114166.89,15052.12,42852068.0,2.0,15.0,4990.0,0.0,889449000.0,99.0,46.211,54.797,25.632,25.579,30.711,30.607,28.224,5.435,5.431,5.438,15.93,15.606,16.183,9.056,8.982,9.018,20.005,21.696,20.953,12756906.0,65519543.0,33798505.0,31721037.0,52476365.0,80.09269081745579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8022607812266,0.06477286201960947,1.64590872395887,2.08361485997399,66.8022607812266,65.3958481559711,1.85081508315502,1.03228275064662,0.0,0.0,0.9714824388041737,0.0,-0.966296996793794
France,2018,Storm,32.9179818922164,2781576320884.39,1.64590872395887,41418.1766484844,33.8842788890102,1.85081508315502,66.8022607812266,0.0,26.18353610521824,2.78594184568695,32.4,85.8,79.7,82.6756097560976,0.358494581816163,0.0,9.018,80.444,96.0,0.024,100.0,0.025,211114166.89,15052.12,42852068.0,3.0,6.0,0.0,0.0,249845000.0,160.0,46.211,54.797,25.632,25.579,30.711,30.607,28.224,5.435,5.431,5.438,15.93,15.606,16.183,9.056,8.982,9.018,20.005,21.696,20.953,12756906.0,65519543.0,33798505.0,31721037.0,52476365.0,80.09269081745579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8022607812266,0.06477286201960947,1.64590872395887,1.64590872395887,66.8022607812266,66.8022607812266,1.85081508315502,1.85081508315502,0.0,0.0,0.9714824388041737,0.0,-0.966296996793794
France,2019,Earthquake,32.8895593910847,2722793515171.76,2.02744646419237,40408.2848574751,33.5394177830602,1.10825492288294,66.4289771741449,0.587362764575748,26.18353610521824,1.96486943301562,31.2,85.9,79.9,82.8268292682927,0.332559129027963,0.1,8.415,80.709,96.0,0.024,100.0,0.025,213247791.76,15338.417567567569,42263252.0,1.0,0.0,750.0,0.0,0.0,5.3,46.389,54.607,25.899,25.847,29.921,29.827,27.954,5.102,4.903,5.331,15.438,15.341,15.512,8.351,8.475,8.415,18.798,20.843,19.929,12631632.0,65729459.0,33897082.0,31832377.0,52849078.0,80.40394490391287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4289771741449,0.06443105833936533,1.64590872395887,1.64590872395887,66.8022607812266,66.8022607812266,1.85081508315502,1.85081508315502,0.0,0.0,0.9806240407576865,-2.4382816259156948,-0.6498583919754992
France,2019,Extreme temperature,32.8895593910847,2722793515171.76,2.02744646419237,40408.2848574751,33.5394177830602,1.10825492288294,66.4289771741449,0.587362764575748,26.18353610521824,1.96486943301562,31.2,85.9,79.9,82.8268292682927,0.332559129027963,0.1,8.415,80.709,96.0,0.024,100.0,0.025,213247791.76,15338.417567567569,42263252.0,2.0,1435.0,0.0,0.0,0.0,44.8,46.389,54.607,25.899,25.847,29.921,29.827,27.954,5.102,4.903,5.331,15.438,15.341,15.512,8.351,8.475,8.415,18.798,20.843,19.929,12631632.0,65729459.0,33897082.0,31832377.0,52849078.0,80.40394490391287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4289771741449,0.06443105833936533,2.02744646419237,1.64590872395887,66.4289771741449,66.8022607812266,1.10825492288294,1.85081508315502,0.1,0.0,0.9806240407576865,0.0,-0.6498583919754992
France,2019,Flood,32.8895593910847,2722793515171.76,2.02744646419237,40408.2848574751,33.5394177830602,1.10825492288294,66.4289771741449,0.587362764575748,26.18353610521824,1.96486943301562,31.2,85.9,79.9,82.8268292682927,0.332559129027963,0.1,8.415,80.709,96.0,0.024,100.0,0.025,213247791.76,15338.417567567569,42263252.0,2.0,8.0,1100.0,0.0,0.0,114.65,46.389,54.607,25.899,25.847,29.921,29.827,27.954,5.102,4.903,5.331,15.438,15.341,15.512,8.351,8.475,8.415,18.798,20.843,19.929,12631632.0,65729459.0,33897082.0,31832377.0,52849078.0,80.40394490391287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4289771741449,0.06443105833936533,2.02744646419237,2.02744646419237,66.4289771741449,66.4289771741449,1.10825492288294,1.10825492288294,0.1,0.1,0.9806240407576865,0.0,-0.6498583919754992
France,2019,Storm,32.8895593910847,2722793515171.76,2.02744646419237,40408.2848574751,33.5394177830602,1.10825492288294,66.4289771741449,0.587362764575748,26.18353610521824,1.96486943301562,31.2,85.9,79.9,82.8268292682927,0.332559129027963,0.1,8.415,80.709,96.0,0.024,100.0,0.025,213247791.76,15338.417567567569,42263252.0,5.0,8.0,1365.0,0.0,509201000.0,184.5,46.389,54.607,25.899,25.847,29.921,29.827,27.954,5.102,4.903,5.331,15.438,15.341,15.512,8.351,8.475,8.415,18.798,20.843,19.929,12631632.0,65729459.0,33897082.0,31832377.0,52849078.0,80.40394490391287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4289771741449,0.06443105833936533,2.02744646419237,2.02744646419237,66.4289771741449,66.4289771741449,1.10825492288294,1.10825492288294,0.1,0.1,0.9806240407576865,0.0,-0.6498583919754992
France,2020,Extreme temperature,28.5572228192655,2647926055110.05,0.0,39169.8606000707,30.2816679047993,0.476498852725066,58.8388907240647,0.0,26.18353610521824,0.731471704018579,30.7,85.3,79.2,82.1756097560976,0.324557781035362,0.1,8.009,80.975,96.0,0.024,96.0,0.024,189383218.97,15176.71216216216,41948358.0,1.0,1924.0,0.0,0.0,0.0,178.75,46.071,54.132,24.748,24.689,29.102,29.022,26.975,5.206,5.148,5.273,14.005,14.088,13.944,7.95,8.064,8.009,20.602,20.232,20.398,12503199.0,65905277.0,33981533.0,31923744.0,53217966.0,80.74917278627021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8388907240647,0.04649887473133436,2.02744646419237,2.02744646419237,66.4289771741449,66.4289771741449,1.10825492288294,1.10825492288294,0.1,0.1,0.9430531669868656,-3.0647780814564873,-1.724445085533798
France,2020,Flood,28.5572228192655,2647926055110.05,0.0,39169.8606000707,30.2816679047993,0.476498852725066,58.8388907240647,0.0,26.18353610521824,0.731471704018579,30.7,85.3,79.2,82.1756097560976,0.324557781035362,0.1,8.009,80.975,96.0,0.024,96.0,0.024,189383218.97,15176.71216216216,41948358.0,3.0,2.0,905.0,0.0,64238000.0,173.0,46.071,54.132,24.748,24.689,29.102,29.022,26.975,5.206,5.148,5.273,14.005,14.088,13.944,7.95,8.064,8.009,20.602,20.232,20.398,12503199.0,65905277.0,33981533.0,31923744.0,53217966.0,80.74917278627021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8388907240647,0.04649887473133436,0.0,2.02744646419237,58.8388907240647,66.4289771741449,0.476498852725066,1.10825492288294,0.1,0.1,0.9430531669868656,0.0,-1.724445085533798
France,2020,Storm,28.5572228192655,2647926055110.05,0.0,39169.8606000707,30.2816679047993,0.476498852725066,58.8388907240647,0.0,26.18353610521824,0.731471704018579,30.7,85.3,79.2,82.1756097560976,0.324557781035362,0.1,8.009,80.975,96.0,0.024,96.0,0.024,189383218.97,15176.71216216216,41948358.0,4.0,18.0,14730.0,0.0,1172040000.0,167.25,46.071,54.132,24.748,24.689,29.102,29.022,26.975,5.206,5.148,5.273,14.005,14.088,13.944,7.95,8.064,8.009,20.602,20.232,20.398,12503199.0,65905277.0,33981533.0,31923744.0,53217966.0,80.74917278627021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8388907240647,0.04649887473133436,0.0,0.0,58.8388907240647,58.8388907240647,0.476498852725066,0.476498852725066,0.1,0.1,0.9430531669868656,0.0,-1.724445085533798
France,2021,Extreme temperature,31.2880499332105,2966433692008.09,6.88233783360239,43725.0999521245,32.5004326976615,1.64233141038385,63.788482630872,0.244238511780542,26.18353610521824,3.30405312221271,31.5,85.5,79.3,82.3243902439024,0.356902332389048,0.1,7.874,81.242,96.0,0.024,96.0,0.024,207574048.33,14885.610666666667,41032925.0,1.0,0.0,0.0,0.0,6482858000.0,161.5,47.581,55.078,28.961,28.899,32.287,32.222,30.664,5.321,5.185,5.478,14.444,14.058,14.739,7.771,7.971,7.874,19.313,19.257,19.283,12371780.0,66083547.99999999,34067065.0,32016483.0,53582961.0,81.08366245710657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.788482630872,0.07227604531049768,0.0,0.0,58.8388907240647,58.8388907240647,0.476498852725066,0.476498852725066,0.1,0.1,0.9626964115915222,11.629449996167661,-1.2123827644510001
France,2021,Flood,31.2880499332105,2966433692008.09,6.88233783360239,43725.0999521245,32.5004326976615,1.64233141038385,63.788482630872,0.244238511780542,26.18353610521824,3.30405312221271,31.5,85.5,79.3,82.3243902439024,0.356902332389048,0.1,7.874,81.242,96.0,0.024,96.0,0.024,207574048.33,14885.610666666667,41032925.0,6.0,2.0,2140.0,0.0,38203000.0,155.75,47.581,55.078,28.961,28.899,32.287,32.222,30.664,5.321,5.185,5.478,14.444,14.058,14.739,7.771,7.971,7.874,19.313,19.257,19.283,12371780.0,66083547.99999999,34067065.0,32016483.0,53582961.0,81.08366245710657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.788482630872,0.07227604531049768,6.88233783360239,0.0,63.788482630872,58.8388907240647,1.64233141038385,0.476498852725066,0.1,0.1,0.9626964115915222,0.0,-1.2123827644510001
France,2021,Storm,31.2880499332105,2966433692008.09,6.88233783360239,43725.0999521245,32.5004326976615,1.64233141038385,63.788482630872,0.244238511780542,26.18353610521824,3.30405312221271,31.5,85.5,79.3,82.3243902439024,0.356902332389048,0.1,7.874,81.242,96.0,0.024,96.0,0.024,207574048.33,14885.610666666667,41032925.0,2.0,0.0,255.0,0.0,0.0,150.0,47.581,55.078,28.961,28.899,32.287,32.222,30.664,5.321,5.185,5.478,14.444,14.058,14.739,7.771,7.971,7.874,19.313,19.257,19.283,12371780.0,66083547.99999999,34067065.0,32016483.0,53582961.0,81.08366245710657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.788482630872,0.07227604531049768,6.88233783360239,6.88233783360239,63.788482630872,63.788482630872,1.64233141038385,1.64233141038385,0.1,0.1,0.9626964115915222,0.0,-1.2123827644510001
France,2022,Drought,36.5036688904078,2796302210398.84,2.57084047567793,41082.8119320747,39.2864747207143,5.22236748369735,75.7901436111221,0.0,26.18353610521824,3.91856445477022,31.2,85.1,79.3,82.1292682926829,0.326992498564887,0.1,7.308,81.509,96.0,0.024,96.0,0.024,197751466.29,14538.502666666664,39385709.0,1.0,0.0,0.0,0.0,0.0,96.0,48.169,55.684,31.561,31.416,34.676,34.483,33.157,4.733,4.664,4.813,13.118,12.468,13.615,7.137,7.469,7.308,16.573,18.926,17.851,12237703.0,66277409.0,34160427.0,32116982.0,53944675.0,81.39225086484598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7901436111221,0.07484725090510229,6.88233783360239,6.88233783360239,63.788482630872,63.788482630872,1.64233141038385,1.64233141038385,0.1,0.1,0.9291663135954719,-6.04295478556458,-2.7828058303065006
France,2022,Extreme temperature,36.5036688904078,2796302210398.84,2.57084047567793,41082.8119320747,39.2864747207143,5.22236748369735,75.7901436111221,0.0,26.18353610521824,3.91856445477022,31.2,85.1,79.3,82.1292682926829,0.326992498564887,0.1,7.308,81.509,96.0,0.024,96.0,0.024,197751466.29,14538.502666666664,39385709.0,1.0,4807.0,0.0,0.0,0.0,42.0,48.169,55.684,31.561,31.416,34.676,34.483,33.157,4.733,4.664,4.813,13.118,12.468,13.615,7.137,7.469,7.308,16.573,18.926,17.851,12237703.0,66277409.0,34160427.0,32116982.0,53944675.0,81.39225086484598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7901436111221,0.07484725090510229,2.57084047567793,6.88233783360239,75.7901436111221,63.788482630872,5.22236748369735,1.64233141038385,0.1,0.1,0.9291663135954719,0.0,-2.7828058303065006
France,2022,Storm,36.5036688904078,2796302210398.84,2.57084047567793,41082.8119320747,39.2864747207143,5.22236748369735,75.7901436111221,0.0,26.18353610521824,3.91856445477022,31.2,85.1,79.3,82.1292682926829,0.326992498564887,0.1,7.308,81.509,96.0,0.024,96.0,0.024,197751466.29,14538.502666666664,39385709.0,4.0,6.0,60300.0,0.0,0.0,23.4,48.169,55.684,31.561,31.416,34.676,34.483,33.157,4.733,4.664,4.813,13.118,12.468,13.615,7.137,7.469,7.308,16.573,18.926,17.851,12237703.0,66277409.0,34160427.0,32116982.0,53944675.0,81.39225086484598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7901436111221,0.07484725090510229,2.57084047567793,2.57084047567793,75.7901436111221,75.7901436111221,5.22236748369735,5.22236748369735,0.1,0.1,0.9291663135954719,0.0,-2.7828058303065006
France,2023,Earthquake,34.2800305804742,3051831611384.76,0.936487518850853,44690.9345395117,36.279524212719,4.87835726508441,70.5595547931931,0.0,26.18353610521824,0.288462113991059,31.2,85.9,80.1,82.9292682926829,0.326319200823468,0.1,7.335,81.777,96.0,0.024,96.0,0.024,156475932.0,14968.519444444442,38498078.0,1.0,0.0,750.0,0.0,458125000.0,4.8,48.092,55.338,33.482,31.653,36.799,35.272,35.182,4.956,4.872,5.053,13.243,12.886,13.508,7.205,7.457,7.335,16.359,18.049,17.274,12101328.0,66438822.0,34236535.0,32202286.0,54303895.0,81.73518639448484,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5595547931931,0.04255841755332313,2.57084047567793,2.57084047567793,75.7901436111221,75.7901436111221,5.22236748369735,5.22236748369735,0.1,0.1,0.944886442817687,8.782559999550621,-1.9994936322447998
France,2023,Extreme temperature,34.2800305804742,3051831611384.76,0.936487518850853,44690.9345395117,36.279524212719,4.87835726508441,70.5595547931931,0.0,26.18353610521824,0.288462113991059,31.2,85.9,80.1,82.9292682926829,0.326319200823468,0.1,7.335,81.777,96.0,0.024,96.0,0.024,156475932.0,14968.519444444442,38498078.0,1.0,2734.0,0.0,0.0,0.0,42.8,48.092,55.338,33.482,31.653,36.799,35.272,35.182,4.956,4.872,5.053,13.243,12.886,13.508,7.205,7.457,7.335,16.359,18.049,17.274,12101328.0,66438822.0,34236535.0,32202286.0,54303895.0,81.73518639448484,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5595547931931,0.04255841755332313,0.936487518850853,2.57084047567793,70.5595547931931,75.7901436111221,4.87835726508441,5.22236748369735,0.1,0.1,0.944886442817687,0.0,-1.9994936322447998
France,2023,Flood,34.2800305804742,3051831611384.76,0.936487518850853,44690.9345395117,36.279524212719,4.87835726508441,70.5595547931931,0.0,26.18353610521824,0.288462113991059,31.2,85.9,80.1,82.9292682926829,0.326319200823468,0.1,7.335,81.777,96.0,0.024,96.0,0.024,156475932.0,14968.519444444442,38498078.0,2.0,1.0,9548.0,0.0,1698667000.0,30.0,48.092,55.338,33.482,31.653,36.799,35.272,35.182,4.956,4.872,5.053,13.243,12.886,13.508,7.205,7.457,7.335,16.359,18.049,17.274,12101328.0,66438822.0,34236535.0,32202286.0,54303895.0,81.73518639448484,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5595547931931,0.04255841755332313,0.936487518850853,0.936487518850853,70.5595547931931,70.5595547931931,4.87835726508441,4.87835726508441,0.1,0.1,0.944886442817687,0.0,-1.9994936322447998
France,2023,Storm,34.2800305804742,3051831611384.76,0.936487518850853,44690.9345395117,36.279524212719,4.87835726508441,70.5595547931931,0.0,26.18353610521824,0.288462113991059,31.2,85.9,80.1,82.9292682926829,0.326319200823468,0.1,7.335,81.777,96.0,0.024,96.0,0.024,156475932.0,14968.519444444442,38498078.0,3.0,2.0,0.0,517000.0,41180000.0,161.33333333333334,48.092,55.338,33.482,31.653,36.799,35.272,35.182,4.956,4.872,5.053,13.243,12.886,13.508,7.205,7.457,7.335,16.359,18.049,17.274,12101328.0,66438822.0,34236535.0,32202286.0,54303895.0,81.73518639448484,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5595547931931,0.04255841755332313,0.936487518850853,0.936487518850853,70.5595547931931,70.5595547931931,4.87835726508441,4.87835726508441,0.1,0.1,0.944886442817687,0.0,-1.9994936322447998
France,2023,Wildfire,34.2800305804742,3051831611384.76,0.936487518850853,44690.9345395117,36.279524212719,4.87835726508441,70.5595547931931,0.0,26.18353610521824,0.288462113991059,31.2,85.9,80.1,82.9292682926829,0.326319200823468,0.1,7.335,81.777,96.0,0.024,96.0,0.024,156475932.0,14968.519444444442,38498078.0,1.0,0.0,90.0,0.0,0.0,140.88888888888889,48.092,55.338,33.482,31.653,36.799,35.272,35.182,4.956,4.872,5.053,13.243,12.886,13.508,7.205,7.457,7.335,16.359,18.049,17.274,12101328.0,66438822.0,34236535.0,32202286.0,54303895.0,81.73518639448484,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5595547931931,0.04255841755332313,0.936487518850853,0.936487518850853,70.5595547931931,70.5595547931931,4.87835726508441,4.87835726508441,0.1,0.1,0.944886442817687,0.0,-1.9994936322447998
France,2024,Flood,33.2440842472123,3162079073495.78,1.16613851497229,46150.4876861593,33.9788865095979,1.99904942291463,67.2229707568101,0.391586848719543,26.18353610521824,1.75317440995299,31.2,85.9,80.1,82.9292682926829,0.335095323008513,0.1,7.37,82.044,84.0,0.021,76.0,0.019,156475932.0,14968.519444444442,38498078.0,2.0,1.0,3235.0,0.0,0.0,120.44444444444446,47.885,55.16,33.799,31.653,37.347,35.272,35.618,4.956,4.872,5.053,13.243,12.886,13.508,7.339,7.398,7.37,16.003,17.051,16.57,12101328.0,66438822.0,34236535.0,32202286.0,54303895.0,81.73518639448484,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,67.2229707568101,0.060227748252624384,0.936487518850853,0.936487518850853,70.5595547931931,70.5595547931931,4.87835726508441,4.87835726508441,0.1,0.1,0.9783747397908981,3.265881910250057,-0.7348022623855996
