country,year,disaster_type,num_disasters,total_deaths,total_affected,total_homeless,total_damage_adjusted_usd,avg_magnitude
Iran,2020,Flood,6,40.0,228540.0,0.0,2857985000.0,216986.62
Iran,2020,Infestation,1,0.0,0.0,0.0,0.0,
Iran,2020,Mass movement (wet),1,12.0,0.0,0.0,0.0,
Iran,2021,Drought,1,0.0,4900000.0,0.0,0.0,
Iran,2021,Earthquake,3,3.0,297682.0,0.0,202590000.0,5.933333333333334
Iran,2021,Flood,1,11.0,1810.0,0.0,0.0,
Iran,2021,Storm,2,12.0,2600.0,0.0,0.0,
Iran,2022,Earthquake,2,5.0,33504.0,150.0,153278000.0,5.85
Iran,2022,Flood,3,98.0,164775.0,0.0,215447000.0,
Iran,2023,Earthquake,3,3.0,302813.0,0.0,313996000.0,5.733333333333333
Iran,2023,Storm,3,6.0,400.0,0.0,0.0,
Iran,2024,Earthquake,1,4.0,0.0,0.0,0.0,4.9
Iran,2024,Flood,4,44.0,304837.0,0.0,0.0,
Iraq,2003,Epidemic,1,0.0,17227.0,0.0,0.0,
Iraq,2006,Flood,2,20.0,59890.0,0.0,2023000.0,48800.0
Iraq,2007,Epidemic,1,24.0,4696.0,0.0,0.0,
Iraq,2008,Epidemic,1,11.0,892.0,0.0,0.0,
Iraq,2008,Flood,1,4.0,0.0,600.0,0.0,3310.0
Iraq,2009,Flood,1,2.0,3000.0,0.0,0.0,
Iraq,2011,Flood,1,6.0,0.0,2000.0,0.0,
Iraq,2012,Flood,1,4.0,0.0,0.0,0.0,
Iraq,2013,Flood,1,11.0,0.0,0.0,0.0,
Iraq,2015,Epidemic,1,0.0,0.0,0.0,0.0,
Iraq,2015,Flood,1,58.0,65000.0,0.0,0.0,
Iraq,2017,Earthquake,1,10.0,5500.0,0.0,0.0,7.3
Iraq,2018,Flood,1,21.0,25000.0,0.0,0.0,
Iraq,2019,Flood,1,10.0,5865.0,0.0,0.0,
Iraq,2020,Flood,1,8.0,1500.0,0.0,121204000.0,
Iraq,2021,Drought,1,0.0,7000000.0,0.0,0.0,
Iraq,2021,Flood,2,16.0,10700.0,0.0,16207000.0,
Iraq,2022,Storm,1,1.0,0.0,0.0,0.0,
Iraq,2023,Storm,1,3.0,0.0,0.0,0.0,
Iraq,2024,Flood,1,3.0,18000.0,0.0,0.0,
Israel,2000,Epidemic,1,12.0,139.0,0.0,0.0,
Israel,2000,Extreme temperature,1,0.0,0.0,0.0,0.0,45.0
Israel,2000,Storm,1,3.0,410.0,0.0,5010000.0,100.0
Israel,2010,Flood,1,2.0,0.0,0.0,0.0,
Israel,2010,Wildfire,1,44.0,20000.0,0.0,388415000.0,
Israel,2013,Storm,1,4.0,2000000.0,0.0,0.0,
Israel,2015,Storm,1,0.0,0.0,0.0,0.0,
Israel,2016,Wildfire,1,0.0,60000.0,0.0,679639000.0,
Israel,2018,Flood,1,12.0,0.0,0.0,0.0,17900.1
Israel,2020,Flood,1,7.0,0.0,0.0,702982000.0,
Israel,2020,Wildfire,1,0.0,21.0,0.0,0.0,
Italy,2000,Flood,4,44.0,50300.0,0.0,14664319000.0,
Italy,2001,Flood,1,2.0,0.0,0.0,177159000.0,69.0
Italy,2001,Storm,1,0.0,0.0,0.0,310028000.0,
Italy,2001,Volcanic activity,1,0.0,0.0,0.0,5492000.0,
Italy,2002,Drought,1,0.0,0.0,0.0,0.0,
Italy,2002,Earthquake,3,32.0,0.0,9500.0,2260130000.0,5.3999999999999995
Italy,2002,Epidemic,1,3.0,9997.0,0.0,0.0,
Italy,2002,Flood,3,2.0,10000.0,0.0,1039380000.0,29900.0
Italy,2003,Earthquake,1,0.0,230.0,0.0,957227000.0,5.0
Italy,2003,Extreme temperature,1,20089.0,0.0,0.0,7502956000.0,
Italy,2003,Flood,2,3.0,1350.0,0.0,1372700000.0,14930.0
Italy,2004,Storm,1,2.0,200.0,0.0,0.0,
Italy,2005,Extreme temperature,1,9.0,0.0,0.0,0.0,-21.0
Italy,2006,Mass movement (wet),1,4.0,150.0,0.0,0.0,
Italy,2006,Storm,1,1.0,0.0,0.0,0.0,
Italy,2007,Extreme temperature,1,6.0,0.0,0.0,0.0,45.0
Italy,2007,Wildfire,1,11.0,0.0,0.0,0.0,
Italy,2008,Flood,3,9.0,300.0,0.0,405037000.0,5425.0
Italy,2009,Earthquake,1,300.0,0.0,70000.0,3655417000.0,6.3
Italy,2009,Extreme temperature,1,0.0,0.0,0.0,0.0,-16.0
Italy,2009,Flood,1,35.0,0.0,5000.0,29243000.0,
Italy,2009,Storm,1,3.0,0.0,0.0,0.0,
Italy,2009,Wildfire,1,2.0,0.0,0.0,168149000.0,
Italy,2010,Extreme temperature,1,0.0,0.0,0.0,0.0,
Italy,2010,Flood,1,0.0,300.0,0.0,0.0,18725.0
Italy,2010,Storm,1,3.0,30800.0,0.0,1254436000.0,
Italy,2011,Extreme temperature,1,10.0,0.0,0.0,0.0,47.0
Italy,2011,Flood,2,16.0,0.0,0.0,760030000.0,
Italy,2012,Drought,1,0.0,0.0,0.0,1625870000.0,
Italy,2012,Earthquake,2,24.0,11000.0,14000.0,21587179000.0,5.9
Italy,2012,Extreme temperature,1,45.0,0.0,0.0,181170000.0,-25.0
Italy,2012,Flood,1,6.0,20000.0,0.0,20494000.0,
Italy,2013,Flood,1,18.0,2700.0,0.0,1050311000.0,
Italy,2014,Flood,4,10.0,8690.0,1000.0,1109073000.0,11256.0
Italy,2014,Storm,1,5.0,0.0,0.0,331264000.0,
Italy,2015,Flood,2,4.0,550.0,0.0,362635000.0,
Italy,2015,Storm,1,3.0,0.0,0.0,1150110000.0,200.0
Italy,2016,Earthquake,3,297.0,29729.0,0.0,7057790000.0,6.266666666666667
Italy,2016,Flood,1,1.0,400.0,0.0,130700000.0,
Italy,2017,Drought,1,0.0,0.0,0.0,2943397000.0,
Italy,2017,Earthquake,2,31.0,2600.0,0.0,23035000.0,4.8
Italy,2017,Flood,1,1.0,1000.0,0.0,159967000.0,
Italy,2017,Storm,2,13.0,1000.0,0.0,280902000.0,
Italy,2018,Extreme temperature,2,1.0,0.0,0.0,0.0,40.0
Italy,2018,Flood,1,10.0,23.0,0.0,0.0,
Italy,2018,Storm,1,12.0,2200.0,0.0,1374148000.0,
Italy,2018,Volcanic activity,1,0.0,300.0,0.0,143661000.0,
Italy,2019,Extreme temperature,1,3.0,0.0,0.0,0.0,
Italy,2019,Flood,1,0.0,1200.0,0.0,0.0,
Italy,2019,Storm,4,4.0,542.0,0.0,0.0,
Italy,2020,Flood,3,4.0,960.0,0.0,84842000.0,
Italy,2020,Mass movement (wet),1,3.0,180.0,0.0,0.0,
Italy,2020,Storm,3,7.0,10900.0,0.0,72722000.0,
Italy,2021,Flood,1,1.0,0.0,0.0,0.0,
Italy,2021,Wildfire,1,0.0,11600.0,0.0,68302000.0,
Italy,2022,Drought,1,0.0,0.0,0.0,0.0,
Italy,2022,Extreme temperature,1,18010.0,0.0,0.0,0.0,40.8
Italy,2022,Flood,1,12.0,0.0,0.0,0.0,
Italy,2022,Glacial lake outburst flood,1,11.0,0.0,0.0,0.0,
Italy,2022,Mass movement (wet),1,12.0,230.0,0.0,0.0,
Italy,2022,Storm,1,2.0,50.0,0.0,0.0,
Italy,2023,Drought,1,0.0,0.0,0.0,0.0,
Italy,2023,Extreme temperature,1,12743.0,0.0,0.0,0.0,48.8
Italy,2023,Flood,2,17.0,46500.0,0.0,10037577000.0,
Italy,2023,Mass movement (wet),1,1.0,0.0,0.0,0.0,
Italy,2023,Storm,3,10.0,1200.0,0.0,102950000.0,110.0
Italy,2024,Storm,2,4.0,1000.0,0.0,0.0,
Japan,2000,Earthquake,2,1.0,6790.0,312.0,910827000.0,6.4
Japan,2000,Flood,1,18.0,360000.0,0.0,13553109000.0,
Japan,2000,Storm,3,13.0,192900.0,0.0,3734391000.0,143.0
Japan,2000,Volcanic activity,2,0.0,16400.0,0.0,0.0,
Japan,2001,Earthquake,1,2.0,11100.0,0.0,885793000.0,6.8
Japan,2001,Flood,1,1.0,138.0,0.0,0.0,
Japan,2001,Storm,4,22.0,9508.0,12.0,2303062000.0,117.5
Japan,2002,Storm,5,7.0,100570.0,0.0,44471000.0,108.0
Japan,2002,Wildfire,1,0.0,222.0,0.0,0.0,2.0
Japan,2003,Earthquake,3,2.0,19563.0,219.0,2058197000.0,6.633333333333333
Japan,2003,Flood,1,23.0,800.0,0.0,11937000.0,8080.0
Japan,2003,Storm,2,21.0,2230.0,0.0,179048000.0,172.5
Japan,2004,Earthquake,1,40.0,59000.0,0.0,46501138000.0,6.6
Japan,2004,Extreme temperature,1,10.0,0.0,0.0,0.0,39.5
Japan,2004,Flood,2,22.0,22290.0,5800.0,3238472000.0,7060.0
Japan,2004,Storm,8,199.0,329556.0,0.0,25149641000.0,211.0
Japan,2005,Earthquake,2,1.0,3637.0,0.0,642503000.0,6.05
Japan,2005,Flood,1,0.0,900.0,0.0,0.0,
Japan,2005,Storm,3,135.0,271890.0,0.0,1659266000.0,126.0
Japan,2006,Flood,2,42.0,10500.0,0.0,0.0,27010.0
Japan,2006,Storm,3,20.0,12087.0,99.0,3890153000.0,
Japan,2007,Earthquake,3,10.0,13189.0,40668.0,19289510000.0,6.133333333333333
Japan,2007,Extreme temperature,1,62.0,0.0,0.0,0.0,40.9
Japan,2007,Flood,1,2.0,10000.0,0.0,0.0,2670.0
Japan,2007,Storm,3,13.0,40900.0,0.0,1603677000.0,195.0
Japan,2008,Earthquake,2,24.0,270.0,0.0,403581000.0,6.85
Japan,2008,Extreme temperature,1,47.0,0.0,0.0,0.0,
Japan,2008,Flood,1,5.0,50000.0,0.0,0.0,52420.0
Japan,2009,Earthquake,1,1.0,25000.0,0.0,584867000.0,6.2
Japan,2009,Extreme temperature,1,16.0,0.0,0.0,0.0,
Japan,2009,Mass movement (wet),2,44.0,400.0,0.0,0.0,
Japan,2009,Storm,2,16.0,7000.0,0.0,1462167000.0,220.0
Japan,2010,Extreme temperature,1,170.0,15000.0,0.0,0.0,35.0
Japan,2010,Flood,1,10.0,0.0,0.0,0.0,
Japan,2011,Earthquake,2,19848.0,362887.0,0.0,292855483000.0,8.1
Japan,2011,Extreme temperature,1,36.0,0.0,0.0,0.0,35.0
Japan,2011,Flood,1,6.0,2000.0,0.0,0.0,
Japan,2011,Storm,3,86.0,1300.0,0.0,3514265000.0,160.0
Japan,2012,Flood,1,30.0,48135.0,0.0,1912788000.0,
Japan,2012,Storm,6,143.0,51551.0,0.0,413163000.0,135.33333333333334
Japan,2013,Earthquake,1,0.0,8406.0,0.0,0.0,5.8
Japan,2013,Extreme temperature,1,338.0,0.0,0.0,0.0,41.0
Japan,2013,Flood,1,5.0,3633.0,0.0,2693000.0,
Japan,2013,Storm,7,57.0,63054.0,0.0,296510000.0,
Japan,2014,Earthquake,1,0.0,2466.0,150.0,2650000.0,6.2
Japan,2014,Extreme temperature,1,27.0,0.0,0.0,0.0,39.0
Japan,2014,Mass movement (wet),1,82.0,0.0,0.0,50352000.0,
Japan,2014,Storm,9,129.0,36465.0,0.0,8799704000.0,172.5
Japan,2014,Volcanic activity,1,63.0,0.0,0.0,0.0,
Japan,2015,Extreme temperature,3,39.0,0.0,0.0,0.0,
Japan,2015,Flood,1,21.0,45000.0,0.0,1852882000.0,
Japan,2015,Storm,6,11.0,60828.0,0.0,304667000.0,203.25
Japan,2016,Earthquake,3,58.0,393243.0,23991.0,75936579000.0,6.666666666666667
Japan,2016,Extreme temperature,2,11.0,0.0,0.0,0.0,
Japan,2016,Flood,1,7.0,6000.0,0.0,0.0,18480.56
Japan,2016,Storm,4,25.0,9633.0,0.0,130700000.0,185.0
Japan,2017,Flood,1,37.0,2610.0,300.0,895817000.0,
Japan,2017,Storm,3,12.0,41538.0,0.0,1922166000.0,165.33333333333334
Japan,2018,Earthquake,2,46.0,25898.0,0.0,5621515000.0,6.05
Japan,2018,Extreme temperature,1,119.0,0.0,0.0,0.0,41.1
Japan,2018,Flood,1,246.0,1500000.0,0.0,11867643000.0,109672.31
Japan,2018,Storm,3,24.0,25500.0,0.0,21236834000.0,218.0
Japan,2019,Earthquake,1,0.0,432.0,0.0,0.0,6.4
Japan,2019,Extreme temperature,2,173.0,0.0,0.0,0.0,30.0
Japan,2019,Flood,3,13.0,1170.0,0.0,122699000.0,22343.083333333332
Japan,2019,Storm,4,102.0,512000.0,0.0,32036689000.0,165.0
Japan,2020,Flood,1,82.0,250000.0,0.0,7029819000.0,28547.82
Japan,2020,Storm,3,23.0,0.0,0.0,242408000.0,180.0
Japan,2021,Earthquake,2,1.0,8247.0,60.0,9550638000.0,7.05
Japan,2021,Flood,2,12.0,30300.0,0.0,115765000.0,
Japan,2021,Mass movement (wet),1,26.0,900.0,0.0,289413000.0,
Japan,2021,Storm,1,23.0,0.0,0.0,2315306000.0,
Japan,2022,Earthquake,1,3.0,558.0,0.0,9432485000.0,7.3
Japan,2022,Extreme temperature,1,80.0,0.0,0.0,0.0,37.0
Japan,2022,Flood,1,2.0,11100.0,0.0,151134000.0,
Japan,2022,Storm,4,27.0,14913.0,0.0,2949796000.0,95.33333333333333
Japan,2023,Earthquake,1,1.0,2157.0,54.0,0.0,6.2
Japan,2023,Flood,1,6.0,4200.0,0.0,0.0,
Japan,2023,Storm,4,8.0,4200.0,0.0,0.0,217.5
Japan,2024,Earthquake,1,551.0,401274.0,89898.0,15000000000.0,7.5
Japan,2024,Extreme temperature,1,123.0,0.0,0.0,0.0,41.0
Japan,2024,Flood,1,6.0,11.0,0.0,800000000.0,
Japan,2024,Storm,3,18.0,7200.0,0.0,500000000.0,215.0
Pakistan,2000,Epidemic,3,109.0,258.0,0.0,0.0,
Pakistan,2000,Extreme temperature,1,24.0,0.0,0.0,0.0,46.0
Pakistan,2001,Earthquake,1,12.0,914192.0,0.0,886000.0,7.7
Pakistan,2001,Epidemic,1,0.0,5000.0,0.0,0.0,
Pakistan,2001,Flood,1,210.0,400000.0,0.0,435810000.0,111100.0
Pakistan,2001,Mass movement (wet),2,31.0,0.0,0.0,0.0,
Pakistan,2001,Storm,1,4.0,0.0,500.0,0.0,
Pakistan,2002,Earthquake,3,39.0,151742.0,4000.0,0.0,6.0
Pakistan,2002,Epidemic,1,10.0,25.0,0.0,0.0,
Pakistan,2002,Extreme temperature,2,113.0,0.0,0.0,0.0,25.0
Pakistan,2002,Flood,3,37.0,3000.0,1000.0,52000.0,4900.0
Pakistan,2002,Storm,1,14.0,0.0,0.0,0.0,
Pakistan,2003,Extreme temperature,1,200.0,0.0,0.0,0.0,50.0
Pakistan,2003,Flood,3,266.0,1265767.0,0.0,0.0,3299.0
Pakistan,2003,Mass movement (wet),1,12.0,0.0,0.0,0.0,
Pakistan,2003,Storm,1,51.0,0.0,2500.0,0.0,
Pakistan,2004,Earthquake,1,24.0,10765.0,2320.0,0.0,5.5
Pakistan,2004,Epidemic,1,2.0,0.0,0.0,0.0,
Pakistan,2004,Flood,2,5.0,0.0,0.0,0.0,
Pakistan,2005,Earthquake,1,73338.0,0.0,5000000.0,8352544000.0,7.6
Pakistan,2005,Epidemic,2,42.0,0.0,0.0,0.0,
Pakistan,2005,Extreme temperature,1,106.0,0.0,0.0,0.0,50.0
Pakistan,2005,Flood,5,636.0,7523073.0,3500.0,48188000.0,82870.0
Pakistan,2005,Mass movement (wet),1,24.0,0.0,0.0,0.0,
Pakistan,2005,Storm,1,58.0,0.0,0.0,0.0,
Pakistan,2006,Extreme temperature,1,84.0,0.0,0.0,0.0,50.0
Pakistan,2006,Flood,7,400.0,2000.0,5600.0,0.0,22659.0
Pakistan,2006,Mass movement (wet),1,29.0,0.0,0.0,0.0,
Pakistan,2007,Flood,6,526.0,2500.0,0.0,494898000.0,44221.0
Pakistan,2007,Mass movement (wet),3,143.0,2.0,0.0,0.0,
Pakistan,2007,Storm,1,242.0,1650000.0,0.0,2450902000.0,
Pakistan,2008,Earthquake,1,166.0,75000.0,0.0,14570000.0,6.4
Pakistan,2008,Flood,3,83.0,290752.0,0.0,150068000.0,99195.0
Pakistan,2009,Flood,3,102.0,75000.0,0.0,0.0,20465.0
Pakistan,2010,Flood,4,2113.0,20360550.0,0.0,13666451000.0,61168.666666666664
Pakistan,2010,Mass movement (wet),2,50.0,30333.0,0.0,25894000.0,
Pakistan,2010,Storm,1,23.0,4000.0,0.0,115086000.0,
Pakistan,2011,Earthquake,1,2.0,1000.0,0.0,0.0,7.2
Pakistan,2011,Flood,1,509.0,5400000.0,0.0,3486375000.0,32667.0
Pakistan,2012,Flood,3,518.0,5047662.0,0.0,3415693000.0,60650.0
Pakistan,2012,Mass movement (wet),2,153.0,0.0,0.0,0.0,
Pakistan,2013,Earthquake,3,462.0,200150.0,0.0,134655000.0,7.3999999999999995
Pakistan,2013,Flood,2,268.0,1496870.0,0.0,2019829000.0,462763.09
Pakistan,2014,Extreme temperature,1,139.0,0.0,0.0,23851000.0,
Pakistan,2014,Flood,1,255.0,2530000.0,0.0,2650114000.0,253686.0
Pakistan,2014,Storm,1,16.0,0.0,0.0,0.0,
Pakistan,2015,Earthquake,2,283.0,366945.0,133900.0,0.0,6.9
Pakistan,2015,Extreme temperature,1,1229.0,80000.0,0.0,0.0,45.0
Pakistan,2015,Flood,6,367.0,1576991.0,0.0,1323000.0,77224.38
Pakistan,2015,Mass movement (dry),1,13.0,0.0,0.0,0.0,
Pakistan,2016,Earthquake,1,6.0,100.0,0.0,0.0,6.6
Pakistan,2016,Flood,7,369.0,3135.0,7360.0,2614000.0,71589.83499999999
Pakistan,2016,Storm,1,34.0,0.0,0.0,0.0,
Pakistan,2017,Epidemic,1,25.0,0.0,0.0,0.0,
Pakistan,2017,Flood,2,180.0,62200.0,0.0,140771000.0,
Pakistan,2017,Mass movement (wet),1,9.0,110.0,0.0,0.0,
Pakistan,2017,Storm,2,26.0,0.0,0.0,0.0,
Pakistan,2018,Extreme temperature,1,180.0,0.0,0.0,0.0,42.0
Pakistan,2018,Flood,1,60.0,5000.0,0.0,0.0,
Pakistan,2019,Drought,1,77.0,4680912.0,0.0,0.0,
Pakistan,2019,Earthquake,1,39.0,129652.0,0.0,20859000.0,5.6
Pakistan,2019,Epidemic,1,95.0,0.0,0.0,0.0,
Pakistan,2019,Flood,8,206.0,800.0,0.0,0.0,
Pakistan,2019,Storm,1,39.0,0.0,0.0,0.0,
Pakistan,2020,Flood,4,507.0,1559155.0,695.0,1818057000.0,
Pakistan,2020,Infestation,1,0.0,0.0,0.0,0.0,
Pakistan,2020,Mass movement (wet),1,16.0,0.0,0.0,0.0,
Pakistan,2020,Storm,1,107.0,1000000.0,0.0,0.0,
Pakistan,2021,Earthquake,1,21.0,63800.0,0.0,0.0,5.9
Pakistan,2021,Epidemic,1,0.0,0.0,0.0,0.0,
Pakistan,2021,Flood,4,220.0,90.0,250.0,11577000.0,
Pakistan,2021,Storm,2,23.0,0.0,0.0,0.0,
Pakistan,2022,Earthquake,1,43.0,0.0,0.0,0.0,5.9
Pakistan,2022,Extreme temperature,1,0.0,0.0,0.0,0.0,50.0
Pakistan,2022,Flood,1,1739.0,33000000.0,0.0,16078100000.0,
Pakistan,2022,Storm,1,22.0,0.0,0.0,0.0,
Pakistan,2022,Wildfire,1,4.0,4000.0,0.0,0.0,
Pakistan,2023,Earthquake,1,11.0,860.0,0.0,0.0,6.5
Pakistan,2023,Extreme temperature,1,22.0,0.0,0.0,0.0,49.0
Pakistan,2023,Flood,9,335.0,119305.0,0.0,0.0,
Pakistan,2023,Mass movement (wet),1,11.0,0.0,0.0,0.0,
Pakistan,2023,Storm,1,1.0,0.0,0.0,0.0,
Pakistan,2024,Extreme temperature,2,568.0,0.0,0.0,0.0,51.5
Pakistan,2024,Flood,2,408.0,553838.0,400.0,0.0,
Pakistan,2024,Storm,2,106.0,17800.0,0.0,0.0,
Portugal,2000,Storm,1,5.0,173.0,0.0,0.0,100.0
Portugal,2001,Flood,1,6.0,983.0,0.0,0.0,10600.0
Portugal,2001,Wildfire,1,0.0,0.0,0.0,0.0,428.0
Portugal,2002,Flood,1,1.0,252.0,0.0,0.0,
Portugal,2003,Extreme temperature,1,2696.0,0.0,0.0,0.0,
Portugal,2003,Flood,1,0.0,36.0,0.0,0.0,
Portugal,2003,Wildfire,1,14.0,150000.0,0.0,2950026000.0,4260.0
Portugal,2004,Drought,1,0.0,0.0,0.0,2222316000.0,
Portugal,2004,Wildfire,1,2.0,0.0,0.0,0.0,1080.0
Portugal,2005,Extreme temperature,1,462.0,0.0,0.0,0.0,
Portugal,2005,Wildfire,1,15.0,0.0,0.0,2650327000.0,
Portugal,2006,Extreme temperature,1,41.0,0.0,0.0,0.0,47.0
Portugal,2006,Flood,1,3.0,367.0,0.0,0.0,
Portugal,2008,Flood,1,2.0,72.0,38.0,0.0,
Portugal,2009,Extreme temperature,1,0.0,0.0,0.0,0.0,
Portugal,2010,Extreme temperature,1,0.0,0.0,0.0,0.0,
Portugal,2010,Flood,1,43.0,600.0,0.0,1942075000.0,483.0
Portugal,2010,Storm,1,3.0,0.0,0.0,388415000.0,140.0
Portugal,2013,Storm,2,1.0,3900.0,46.0,0.0,130.0
Portugal,2013,Wildfire,1,9.0,0.0,0.0,0.0,
Portugal,2014,Storm,2,1.0,50.0,0.0,0.0,
Portugal,2016,Wildfire,1,4.0,699.0,462.0,205199000.0,
Portugal,2017,Wildfire,2,109.0,500.0,2700.0,936768000.0,1270.0
Portugal,2018,Extreme temperature,1,0.0,0.0,0.0,0.0,45.2
Portugal,2018,Storm,1,2.0,60.0,0.0,144286000.0,176.0
Portugal,2018,Wildfire,1,0.0,250.0,0.0,0.0,
Portugal,2019,Storm,1,3.0,51.0,0.0,0.0,
Portugal,2022,Drought,1,0.0,0.0,0.0,0.0,
Portugal,2022,Extreme temperature,1,2212.0,0.0,0.0,0.0,47.0
Portugal,2022,Wildfire,1,3.0,0.0,0.0,0.0,
Portugal,2023,Extreme temperature,1,1432.0,0.0,0.0,0.0,
Portugal,2023,Wildfire,1,0.0,1400.0,0.0,0.0,
Portugal,2024,Wildfire,1,9.0,41329.0,0.0,520000000.0,
Russia,2000,Earthquake,1,0.0,0.0,19100.0,1676000.0,6.8
Russia,2000,Epidemic,5,0.0,2942.0,0.0,0.0,
Russia,2000,Extreme temperature,2,245.0,0.0,0.0,0.0,-7.0
Russia,2000,Flood,8,3.0,76501.0,0.0,79963000.0,192100.0
Russia,2000,Mass movement (wet),2,27.0,500.0,0.0,0.0,
Russia,2000,Storm,1,9.0,0.0,0.0,91000.0,
Russia,2000,Wildfire,4,0.0,0.0,0.0,0.0,575.0
Russia,2001,Extreme temperature,3,753.0,6000.0,0.0,177000.0,-17.666666666666668
Russia,2001,Flood,3,37.0,375305.0,0.0,515531000.0,1041716.6666666666
Russia,2001,Infestation,1,0.0,0.0,0.0,0.0,
Russia,2001,Storm,2,8.0,12000.0,400.0,30471000.0,
Russia,2001,Wildfire,2,0.0,0.0,0.0,0.0,392.5
Russia,2002,Extreme temperature,1,242.0,25000.0,0.0,0.0,-50.0
Russia,2002,Flood,4,200.0,381913.0,1500.0,953876000.0,61315.0
Russia,2002,Mass movement (wet),1,122.0,0.0,0.0,0.0,
Russia,2002,Storm,2,8.0,0.0,0.0,5232000.0,120.0
Russia,2002,Wildfire,3,0.0,0.0,120.0,0.0,1295.3333333333333
Russia,2003,Drought,1,0.0,1000000.0,0.0,0.0,
Russia,2003,Earthquake,1,3.0,0.0,1800.0,18075000.0,7.3
Russia,2003,Flood,1,0.0,600.0,0.0,0.0,8220.0
Russia,2003,Storm,1,0.0,0.0,0.0,0.0,
Russia,2003,Wildfire,1,0.0,0.0,0.0,0.0,17000.0
Russia,2004,Earthquake,1,0.0,138.0,0.0,0.0,4.9
Russia,2004,Flood,3,18.0,6520.0,0.0,94263000.0,368443.3333333333
Russia,2004,Storm,3,9.0,6000.0,0.0,9965000.0,100.0
Russia,2004,Wildfire,1,9.0,0.0,1000.0,0.0,245.0
Russia,2005,Flood,5,22.0,9045.0,0.0,38017000.0,
Russia,2005,Mass movement (wet),1,9.0,0.0,0.0,0.0,
Russia,2005,Storm,2,0.0,0.0,0.0,0.0,
Russia,2006,Earthquake,1,0.0,12000.0,0.0,85583000.0,7.6
Russia,2006,Extreme temperature,1,116.0,0.0,0.0,1556061000.0,-43.0
Russia,2006,Flood,3,0.0,7720.0,0.0,206040000.0,147486.66666666666
Russia,2007,Earthquake,1,2.0,25000.0,0.0,635419000.0,6.2
Russia,2007,Flood,1,0.0,14000.0,0.0,38960000.0,313200.0
Russia,2007,Storm,1,0.0,0.0,0.0,0.0,
Russia,2008,Earthquake,1,13.0,5135.0,0.0,0.0,5.8
Russia,2010,Drought,1,0.0,0.0,0.0,2014003000.0,
Russia,2010,Extreme temperature,3,55760.0,0.0,0.0,575430000.0,-13.666666666666666
Russia,2010,Flood,2,23.0,48464.0,0.0,94946000.0,
Russia,2010,Wildfire,2,61.0,5000.0,1200.0,2589433000.0,
Russia,2011,Flood,2,0.0,14169.0,0.0,29306000.0,
Russia,2011,Storm,1,1.0,0.0,0.0,4184000.0,
Russia,2012,Drought,1,0.0,0.0,0.0,1557556000.0,
Russia,2012,Extreme temperature,2,234.0,0.0,0.0,0.0,-34.0
Russia,2012,Flood,4,179.0,37397.0,5500.0,842993000.0,10482.0
Russia,2012,Wildfire,1,2.0,0.0,252.0,0.0,
Russia,2013,Flood,2,4.0,35635.0,0.0,1346552000.0,52455.8
Russia,2013,Impact,1,0.0,300000.0,0.0,44436000.0,
Russia,2014,Flood,1,6.0,22545.0,0.0,10600000.0,1829701.0
Russia,2015,Flood,1,1.0,1500.0,0.0,0.0,
Russia,2015,Wildfire,1,30.0,5000.0,0.0,181079000.0,
Russia,2016,Flood,3,0.0,11696.0,0.0,15684000.0,1834048.3
Russia,2017,Flood,1,0.0,15721.0,0.0,0.0,
Russia,2017,Storm,1,16.0,0.0,0.0,2559000.0,79.2
Russia,2018,Flood,2,10.0,14972.0,0.0,12492000.0,172029.58
Russia,2019,Flood,4,59.0,50000.0,0.0,596317000.0,413323.05
Russia,2019,Wildfire,1,0.0,0.0,0.0,130061000.0,
Russia,2021,Flood,3,8.0,28636.0,0.0,231531000.0,4231.93
Russia,2021,Mass movement (wet),1,6.0,3000.0,3.0,0.0,
Russia,2021,Wildfire,1,0.0,120.0,0.0,0.0,
Russia,2022,Flood,1,1.0,750.0,0.0,0.0,
Russia,2022,Storm,1,6.0,300.0,0.0,0.0,
Russia,2022,Wildfire,1,16.0,0.0,2190.0,0.0,
Russia,2023,Storm,3,15.0,13200.0,0.0,0.0,86.0
Russia,2023,Wildfire,1,21.0,15000.0,0.0,51475000.0,
Russia,2024,Flood,1,3.0,38400.0,0.0,227000000.0,
Saudi Arabia,2000,Epidemic,2,133.0,497.0,0.0,0.0,
Saudi Arabia,2001,Epidemic,1,35.0,74.0,0.0,0.0,
Saudi Arabia,2002,Flood,1,19.0,0.0,0.0,0.0,22810.0
Saudi Arabia,2003,Flood,2,12.0,13000.0,0.0,0.0,
Saudi Arabia,2004,Flood,1,5.0,400.0,0.0,0.0,2680.0
Saudi Arabia,2005,Flood,2,63.0,50.0,0.0,0.0,22760.0
Saudi Arabia,2009,Flood,1,161.0,0.0,10000.0,1315950000.0,114600.0
Saudi Arabia,2010,Flood,2,24.0,85.0,0.0,0.0,201100.0
Saudi Arabia,2011,Flood,1,11.0,0.0,0.0,418365000.0,30361.0
Saudi Arabia,2012,Flood,1,19.0,0.0,0.0,0.0,233126.0
Saudi Arabia,2013,Flood,2,39.0,1021.0,0.0,0.0,
Saudi Arabia,2015,Flood,2,23.0,0.0,0.0,2647000.0,
Saudi Arabia,2016,Flood,2,21.0,915.0,0.0,0.0,
Saudi Arabia,2016,Storm,1,3.0,120.0,0.0,65350000.0,
