country,year,exports_goods_services_gdp_pct,gdp_current_usd,gdp_growth_pct,gdp_per_capita_current_usd,imports_goods_services_gdp_pct,inflation_consumer_prices_pct,trade_gdp_pct,current_account_balance_gdp_pct,external_debt_stocks_gni_pct,fdi_net_inflows_gdp_pct,Gini index,life_expectancy_birth_female_yrs,life_expectancy_birth_male_yrs,life_expectancy_birth_total_yrs,population_growth_annual_pct,poverty_headcount_ratio_3ppp_pct,unemployment_total_pct_labor_force_social,urban_population_pct_total,total_production_tonnes,avg_yield_kg_ha,total_livestock_head,num_disasters,total_deaths,total_affected,total_homeless,total_damage_adjusted_usd,avg_magnitude,employment_to_pop_ratio_female,employment_to_pop_ratio_male,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",employment_to_pop_ratio_1524_female,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",employment_to_pop_ratio_1524_male,employment_to_pop_ratio_1524_total,Unemployment with advanced education (% of total labor force with advanced education),unemployment_advanced_education_female,unemployment_advanced_education_male,unemployment_basic_education,unemployment_basic_education_female,unemployment_basic_education_male,unemployment_female,unemployment_male,"Unemployment, total (% of total labor force) (modeled ILO estimate)",unemployment_youth_female,unemployment_youth_male,unemployment_youth_total,rural_population,total_population,population_female,population_male,urban_population,urbanization_pct,exports_goods_services_gdp_pct_imputed,gdp_current_usd_imputed,gdp_growth_pct_imputed,gdp_per_capita_current_usd_imputed,imports_goods_services_gdp_pct_imputed,inflation_consumer_prices_pct_imputed,trade_gdp_pct_imputed,current_account_balance_gdp_pct_imputed,external_debt_stocks_gni_pct_imputed,fdi_net_inflows_gdp_pct_imputed,Gini index_imputed,life_expectancy_birth_female_yrs_imputed,life_expectancy_birth_male_yrs_imputed,life_expectancy_birth_total_yrs_imputed,population_growth_annual_pct_imputed,poverty_headcount_ratio_3ppp_pct_imputed,unemployment_total_pct_labor_force_social_imputed,urban_population_pct_total_imputed,total_production_tonnes_imputed,avg_yield_kg_ha_imputed,total_livestock_head_imputed,num_disasters_imputed,total_deaths_imputed,total_affected_imputed,total_homeless_imputed,total_damage_adjusted_usd_imputed,avg_magnitude_imputed,employment_to_pop_ratio_female_imputed,employment_to_pop_ratio_male_imputed,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)_imputed",employment_to_pop_ratio_1524_female_imputed,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)_imputed",employment_to_pop_ratio_1524_male_imputed,employment_to_pop_ratio_1524_total_imputed,Unemployment with advanced education (% of total labor force with advanced education)_imputed,unemployment_advanced_education_female_imputed,unemployment_advanced_education_male_imputed,unemployment_basic_education_imputed,unemployment_basic_education_female_imputed,unemployment_basic_education_male_imputed,unemployment_female_imputed,unemployment_male_imputed,"Unemployment, total (% of total labor force) (modeled ILO estimate)_imputed",unemployment_youth_female_imputed,unemployment_youth_male_imputed,unemployment_youth_total_imputed,rural_population_imputed,total_population_imputed,population_female_imputed,population_male_imputed,urban_population_imputed,urbanization_pct_imputed,disaster_type
Croatia,2002.0,35.8915467723184,26757722428.6781,5.80332851682508,6219.58164143945,45.2694510237026,1.67178437393383,81.1609977960211,0.0,24.432018574662933,3.66542521482355,30.82,78.4,71.21,74.7173170731707,0.0588712912047699,0.0,15.053,53.81,8818238.18,8101.3,2506487.0,0.0,0.0,0.0,0.0,0.0,76.5,36.492,52.259,21.693,21.755,29.45,29.587,25.66,9.502,10.008,8.972,13.661,16.241,11.222,17.32,13.212,15.053,39.056,34.629,36.533,2030408.0,4305782.0,2236582.0,2069200.0,2365411.0,54.93568880170896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,2003.0,35.5463061278995,35245317001.8224,5.56837267108266,8190.11135193887,45.8969453074213,1.76733780760629,81.4432514353208,0.0,24.432018574662933,5.23880665324196,30.26,78.23,71.17,74.6139024390244,0.028469923113184598,0.0,13.924,53.979000000000006,6693911.419999999,6686.419672131148,2595349.0,3.0,788.0,0.0,0.0,596826000.0,29.5,37.193,52.74,20.608,20.674,28.346999999999998,28.488,24.563,7.387,8.478,6.222,14.017000000000001,13.809,14.22,15.64,12.533,13.924,38.698,34.14,36.089,2019844.0,4306686.0,2237642.0,2069044.0,2369102.0,55.00986141083886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drought
Croatia,2004.0,36.5616861872098,41836292157.3335,4.17048487309191,9718.97322801967,45.082726473124,2.05539679050328,81.6444126603338,0.0,24.432018574662933,3.14124376125564,29.7,79.08,72.13,75.520243902439,0.0279042785156658,0.0,13.664,54.147,8479820.0,7969.016393442623,2944563.0,0.0,0.0,0.0,0.0,0.0,0.0,38.295,53.877,21.741,21.738,31.807,31.855,26.883,7.925,7.662,8.204,13.501,14.026,12.99,15.283,12.345,13.664,37.269,29.561,32.826,2010143.0,4310056.0,2239260.0,2070796.0,2373777.0,55.07531688683396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,2005.0,36.4026517230106,45013119281.806,4.32707652205913,10443.5278353294,45.0896838484012,3.31717824448045,81.4923355714118,0.0,24.432018574662933,4.03155518239355,31.033333333333335,78.83,71.83,75.2446341463415,0.128732789322745,0.0,12.598,54.315,8764983.93,7716.806666666666,2795075.0,3.0,7.0,250.0,0.0,0.0,0.0,39.11,53.68,21.305,21.339,29.88,30.032,25.682,6.27,6.46,6.066,11.24,10.862,11.651000000000002,13.842,11.568,12.598,35.234,30.566999999999997,32.541,2000102.0,4313946.0,2240892.0,2073053.0,2377955.0,55.12250269243055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extreme temperature
Croatia,2006.0,37.540364852706,49590197656.5482,5.0814659040727,11502.753124287,45.9655144650503,3.18982591472949,83.5058793177563,0.0,24.432018574662933,6.74853509660753,32.36666666666667,79.33,72.51,75.8368292682927,0.0235231237565747,0.0,11.13,54.483,9336344.35,8586.232786885246,2937873.0,1.0,0.0,0.0,0.0,0.0,7.69230769230769,39.66,53.66,21.751,21.773,28.949,29.07,25.425,6.044,6.94,4.98,12.177,11.72,12.65,12.681,9.82,11.13,31.21,27.497,29.1,1989394.0,4315800.0,2241080.0,2074720.0,2381305.0,55.17644469159831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Croatia,2007.0,37.4609320830429,59298265769.9946,5.04888620876034,13757.605654192,45.7905446403689,2.89928275583388,83.2514767234118,0.0,24.432018574662933,7.8346433188692,33.03333333333334,79.25,72.33,75.7056097560976,0.0,0.0,9.909,54.651,8828440.14,7824.840983606557,2893084.0,2.0,12.0,0.0,0.0,0.0,16.92307692307692,39.946,56.119,22.256,22.262,32.428,32.404,27.453,6.615,7.457,5.711,12.124,12.145,12.104,11.341,8.751,9.909,29.285,22.111,25.123,1978228.0,4315954.0,2240013.0,2075941.0,2384038.0,55.237799105365816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wildfire
Croatia,2008.0,35.9718745586299,68478776205.9826,1.96859009281911,15889.4347074759,46.1001068950213,6.07696838798354,82.0719814536512,0.0,24.432018574662933,7.66605422421404,33.7,79.6,72.4,75.9121951219512,0.0,0.0,8.53,54.819,10151063.64,8661.277419354838,2620082.0,0.0,0.0,0.0,0.0,0.0,26.15384615384615,40.927,56.966,21.423,21.421,34.203,34.201,27.958,5.122,5.752,4.379,9.816,10.611,9.046,10.345,7.038,8.53,28.283,20.627,23.678,1966449.0,4314631.0,2238615.0,2076016.0,2385979.0,55.29972319765004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,2009.0,32.0980940206514,62321642125.1721,0.0,14475.9632928725,37.5971499037889,2.37852845904674,69.6952439244403,0.0,24.432018574662933,4.92541459314338,32.6,79.6,72.9,76.1682926829268,0.0,1.0,9.202,54.987,9718379.06,8606.616129032258,2722782.0,0.0,0.0,0.0,0.0,0.0,35.38461538461538,41.594,55.42,21.733,21.729,32.321,32.309,27.145,6.293,7.059,5.29,9.84,8.93,10.724,10.708,7.917,9.202,27.442,23.706,25.213,1954051.0,4310530.0,2235812.0,2074718.0,2387033.0,55.3767866132471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,2010.0,35.4994545153643,58981738868.753,0.0,13731.2865213989,37.1392023480675,1.03055505333574,72.6386568634317,0.0,24.432018574662933,2.61954028140033,32.4,79.6,73.5,76.4756097560976,0.0,1.4,11.62,55.155,9078941.41,8653.920634920634,2715289.0,2.0,0.0,5210.0,0.0,115086000.0,44.61538461538461,40.365,53.114,20.425,20.421,27.917,27.908,24.252,8.468,8.836,8.012,12.743,10.616,14.839,12.306,11.038,11.62,33.569,31.476,32.355,1940974.0,4301145.0,2230463.0,2070682.0,2387179.0,55.50101193984393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Croatia,2011.0,38.0429216191801,62903737379.7834,0.0,14694.9993201417,39.722817073075,2.2727272727273,77.7657386922551,0.0,24.432018574662933,1.9855409036994,32.3,79.9,73.8,76.7756097560976,0.0,1.0,13.678,55.322,8987139.02,8710.192063492063,2821464.0,0.0,0.0,0.0,0.0,0.0,53.84615384615384,38.373,51.627,17.194,17.197,23.782,23.786,20.56,9.318,9.673,8.89,17.065,15.348,18.758,13.72,13.644,13.678,36.102,37.051,36.666,1927119.0,4280824.0,2220335.0,2060489.0,2386252.0,55.74281960669254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,2012.0,38.7012180240299,57551963753.2104,0.0,13508.6836989693,40.3010489406869,3.41207349081358,79.0022669647168,0.0,24.432018574662933,2.54569948440014,32.5,80.6,73.9,77.1682926829268,0.0,1.1,15.935,55.506,8061352.02,8652.798387096775,2906210.0,3.0,7.0,1500.0,0.0,0.0,67.69230769230768,37.295,49.513,14.691,14.701,20.017,20.032,17.414,10.814,11.38,10.13,18.118,16.924,19.283,15.984,15.895,15.935,42.009,42.194,42.118,1911684.0,4259236.0,2209329.0,2049908.0,2384842.0,55.9922483750607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extreme temperature
Croatia,2013.0,39.4653163386115,59852401272.3204,0.0,14136.3967669505,41.445201034724,2.21658206429779,80.9105173733355,0.0,24.432018574662933,1.59377624608893,32.0,80.9,74.4,77.5707317073171,0.0,1.2,17.251,55.706,9043871.04,9941.04193548387,2817895.0,0.0,0.0,0.0,0.0,0.0,81.53846153846153,36.978,47.502,12.351,12.368,17.35,17.375,14.906,11.456,12.083,10.689,21.021,19.3,22.552,16.759,17.668,17.251,50.233,49.986,50.087,1894797.0,4242398.0,2200117.0,2042281.0,2383009.0,56.17127388802277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,2014.0,42.4134929086938,59612144078.4133,0.0,14187.9694531493,42.7956840393101,0.0,85.2091769480039,0.393612117446996,24.432018574662933,5.34746591045471,32.1,80.9,74.7,77.7243902439024,0.0,1.2,17.29,55.923,9043220.96,10506.639344262296,2856798.0,2.0,3.0,9616.0,0.0,0.0,90.76923076923076,37.803,49.159,15.283,15.31,21.177,21.214,18.297,9.603,10.192,8.867,25.314,26.013,24.616,18.267,16.445,17.29,46.459,44.993,45.601,1876612.0,4219479.0,2187798.0,2031680.0,2380921.0,56.42689535840799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Croatia,2015.0,45.4254911892461,51005200669.6941,2.32317515803855,12285.3032582105,45.2154499097051,0.0,90.6409410989512,2.81569132776122,24.432018574662933,0.95805116174867,31.1,80.4,74.3,77.2756097560976,0.0,0.7,16.175,56.155,8271106.53,9282.630645161287,2875908.0,1.0,0.0,1200.0,0.0,0.0,100.0,38.807,49.996,15.72,15.753,22.323,22.376,19.101,9.24,9.294,9.17,21.353,21.362,21.343,16.899,15.547,16.175,43.785,41.526,42.455,1857290.0,4183729.000000001,2168973.0,2014755.0,2378726.0,56.85659850339254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Croatia,2016.0,46.6165483632852,52654855638.1057,3.46112947356767,12821.1738140304,45.5142407228836,0.0,92.1307890861689,2.46258877507004,24.432018574662933,2.99014228580785,30.9,81.2,74.8,77.9219512195122,0.0,0.9,13.103,56.403,9857719.98,9750.445161290325,2833347.0,0.0,0.0,0.0,0.0,0.0,81.66666666666667,38.965,50.567,22.147,22.185,28.775,28.839,25.545,7.81,8.62,6.784,17.218,17.745,16.758,13.788,12.514,13.103,31.445,31.381,31.408,1836858.0,4136444.000000001,2144318.0,1992125.0,2376407.0,57.45048162141201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,2017.0,48.9133105322268,56186190437.9959,3.28095812140658,13902.6310485422,48.3080208721937,1.12937210282347,97.2213314044204,4.05033996072395,24.432018574662933,3.23999605818927,30.4,80.8,74.8,77.7268292682927,0.0,0.6,11.208,56.667,8586815.57,9322.53064516129,2728633.0,2.0,0.0,8000.0,0.0,206038000.0,54.16666666666667,39.909,52.083,21.764,21.805,29.764,29.839,25.87,7.112,6.97,7.292,19.575,20.239,19.025,11.905,10.611,11.208,27.876,27.266,27.517,1815373.0,4079200.0,2114524.0,1964676.0,2373980.0,58.197195528535005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Storm
Croatia,2018.0,49.1092106291889,61668130122.5878,2.90468149344008,15460.4183295843,49.9586073447811,1.50012501041756,99.06781797397,1.21879362311209,24.432018574662933,2.66911435553493,29.7,81.3,74.7,77.919512195122,0.0,0.5,8.432,56.947,8726446.62,10734.171428571428,2586046.0,1.0,0.0,450.0,21.0,0.0,31.96666666666667,40.973,53.095,20.273,20.347,30.438,30.494,25.496,6.025,6.493,5.421,11.303,10.868,11.671,9.341,7.645,8.432,29.663,19.75,23.897,1793077.0,4024868.0,2086352.0,1938516.0,2371706.0,58.9263051608152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Croatia,2019.0,50.4892350523665,61467582193.6824,3.10043911443758,15563.8167397199,50.8927782779613,0.771820346498019,101.382013330328,2.63940414879378,24.432018574662933,6.47277176941678,28.9,81.4,75.2,78.2243902439024,0.0,0.4,6.617,57.242,8774849.01,10881.205357142857,2613399.0,1.0,1.0,60.0,0.0,0.0,18.933333333333337,41.691,54.16,21.845,21.88,33.145,33.181,27.659,5.253,5.902,4.375,9.087,7.342,10.609,7.16,6.152,6.617,19.912,14.619,16.729,1770247.0,3986334.0,2066250.0,1920084.0,2369901.0,59.45063810508603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Croatia,2020.0,41.2770315838174,57963370885.0798,0.0,14808.4620188819,48.2564222170774,0.154811374562106,89.5334538008947,0.0,24.432018574662933,2.53910439982718,29.5,80.7,74.5,77.5243902439024,0.0,0.4,7.507,57.553,9407198.73,12621.461403508772,2677001.0,2.0,9.0,209371.0,18915.0,15784851000.0,5.9,41.106,53.863,18.95,18.991,31.844,31.883,25.589,5.36,5.728,4.876,9.928,10.163,9.744,7.578,7.447,7.507,25.177,18.816,21.222,1747114.0,3953958.0,2049088.0,1904870.0,2368833.0,59.91042393470036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Croatia,2021.0,49.7797053734111,69006802298.6956,12.6317003277712,17789.9304736722,52.5287254424248,2.55450699642041,102.308430815836,0.807872377612066,24.432018574662933,7.42706757670832,28.9,79.6,73.4,76.4243902439025,0.0,0.3,7.608,57.878,8748825.42,11255.421052631578,2612561.0,0.0,0.0,0.0,0.0,0.0,22.950000000000003,42.018,54.501,20.018,20.051,31.084,31.114,25.715,4.904,5.043,4.713,10.498,12.037,9.398,8.021,7.255,7.608,26.498,18.983,21.996,1723776.0,3924610.0,2033530.0,1891080.0,2368602.0,60.35254458404784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,2022.0,59.4969715136887,71198635101.9514,7.28793643206565,18466.0955472648,65.7168860772854,10.7805806758686,125.213857590974,0.0,24.432018574662933,5.51610421858619,30.0,80.7,74.6,77.5756097560976,0.0,0.4,6.96,58.219,7695503.42,11193.65,2564399.0,2.0,731.0,0.0,0.0,0.0,40.0,43.213,55.378,22.963,22.977,34.056,34.07,28.67,5.264,5.357,5.134,11.647,13.798,9.898,7.905,6.135,6.96,22.725,14.827,18.083,1700237.0,3907027.0,2023826.0,1883201.0,2369184.0,60.63904856557173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extreme temperature
Croatia,2023.0,52.9341592859634,84393795502.4421,3.30254488086325,21865.4562838641,54.7667601446359,7.9412817758683,107.700919430599,0.753574362369111,24.432018574662933,3.95990588027565,30.0,81.7,75.4,78.4731707317073,0.104856226330186,0.4000000000000001,6.086000000000001,58.57500000000001,5350430.0,10312.906896551724,2353742.0,3.0,562.0,6177.0,0.0,0.0,40.0,44.022,54.618,19.56,19.534,30.701000000000004,30.679999999999996,25.286999999999995,3.584,4.342,2.545,11.789,12.442,11.269,6.622,5.607,6.086000000000001,21.661999999999995,17.142,18.901,1676471.0,3896023.0,2017326.0,1878697.0,2370512.0,60.84440466598888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extreme temperature
Croatia,2024.0,49.7993080704898,92526176108.621,3.81494521667429,23931.4528382746,52.9169106188281,2.97200477643618,102.716218689318,0.0,24.432018574662933,5.04216663315136,30.0,81.7,75.4,78.4731707317073,0.1712144343961,0.4,5.236,58.945,5350430.0,10312.906896551724,2353742.0,0.0,0.0,0.0,0.0,0.0,40.0,44.349,54.848,20.43,19.534,31.23,30.68,25.978,3.584,4.342,2.545,11.789,12.442,11.269,5.687,4.834,5.236,18.199,15.508,16.558,1676471.0,3896023.0,2017326.0,1878697.0,2370512.0,60.84440466598888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
France,2000.0,29.7580489893129,1360959069477.49,4.14099996402915,22340.5939516217,28.0279980425069,1.67595988720927,57.7860470318197,1.1848394944316,24.432018574662933,3.04117027418416,32.6,83.0,75.3,79.0560975609756,0.686335719566776,0.0,10.218,75.871,203642246.9,15607.432098765432,48655268.0,6.0,11.0,9300.0,200.0,0.0,65.0,42.612,57.314,25.097,25.08,31.321,31.26,28.261,5.546,6.17,4.907,15.3,17.579,13.343,12.205,8.543,10.218,22.507,18.843,20.484,14382604.0,59483716.0,30626970.0,28856747.0,45225597.0,76.0302147229672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
France,2001.0,29.4306035099419,1370376677298.86,1.89946701186636,22331.7948343036,27.4626293461303,1.63478079549601,56.8932328560722,1.52989945223821,24.432018574662933,3.65899790543178,32.5,83.0,75.5,79.1585365853659,0.7289939490983,0.0,8.61,76.127,190891430.84,14998.415853658536,48863069.0,7.0,17.0,19391.0,0.0,234469000.0,21902.0,43.242,58.149,25.665,25.65,32.985,32.947,29.38,4.848,5.448,4.244,13.168,15.455,11.212,10.517,7.004,8.61,20.422,15.907,17.91,14302809.0,59905128.0,30857575.0,29047552.0,45608443.0,76.13445546765212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
